1,1,1,2,2,2,3,3,3,4,4,4,5,5,5
Freq(Hz),Mag(dB),Phase(deg),Freq(Hz),Mag(dB),Phase(deg),Freq(Hz),Mag(dB),Phase(deg),Freq(Hz),Mag(dB),Phase(deg),Freq(Hz),Mag(dB),Phase(deg)
500000000.0,19.354964562738253,-135.120724109325,500000000.0,19.35816313853924,-135.12074512568876,500000000.0,19.35602927190613,-135.11747811543083,500000000.0,19.357025370768458,-135.11847594758456,500000000.0,19.357994288364054,-135.12106564861983
510000000.0,19.30211069726147,-135.0286005089933,510000000.0,19.302096595417137,-135.03535957840487,510000000.0,19.303674009153596,-135.03647021516926,510000000.0,19.302535677542178,-135.0411155912695,510000000.0,19.302996956050027,-135.03285557325458
520000000.0,19.35991666324053,-134.77732140280486,520000000.0,19.360931499395765,-134.7803703377424,520000000.0,19.360797542001798,-134.77584561679566,520000000.0,19.363638943138074,-134.77782801845547,520000000.0,19.36144395382371,-134.7848064729312
530000000.0,19.472579867995396,-134.91485741181052,530000000.0,19.472372289517402,-134.91942224078107,530000000.0,19.47145204733025,-134.91554848041355,530000000.0,19.471950206987927,-134.91508742973122,530000000.0,19.472146885508835,-134.92440983051927
540000000.0,19.47329462920717,-135.01736445800773,540000000.0,19.47442526116652,-135.0258140937676,540000000.0,19.474882087404737,-135.0263639441993,540000000.0,19.475038703838305,-135.0163844706175,540000000.0,19.47366191131081,-135.02477793301452
550000000.0,19.462311118269643,-135.03589836071995,550000000.0,19.46540330119934,-135.0320566685897,550000000.0,19.46331858547763,-135.02551669833716,550000000.0,19.463000031193715,-135.03272020561099,550000000.0,19.463943048125486,-135.02645957225513
560000000.0,19.467664154210432,-134.90288829571296,560000000.0,19.467125741015884,-134.91050789344837,560000000.0,19.466479736614307,-134.9035712737592,560000000.0,19.468564812693593,-134.90147303641183,560000000.0,19.465900785000162,-134.9069490549092
570000000.0,19.55733362792205,-134.8063144120328,570000000.0,19.55835913496302,-134.81115313593602,570000000.0,19.556981615342067,-134.81065987924984,570000000.0,19.558816234054326,-134.80882144026944,570000000.0,19.55722018697377,-134.81369312986612
580000000.0,19.64345930748894,-134.96396105844795,580000000.0,19.644853208492833,-134.97191886643841,580000000.0,19.643962193982652,-134.96697272250225,580000000.0,19.644390104174796,-134.96779120110295,580000000.0,19.64472199286156,-134.96491237559272
590000000.0,19.576407814837616,-135.15855504123599,590000000.0,19.576135644139065,-135.1590780763381,590000000.0,19.57468423970119,-135.15929490676388,590000000.0,19.575217143624048,-135.1602143248925,590000000.0,19.57504053042661,-135.16743237274068
600000000.0,19.60954460668115,-134.76757278818314,600000000.0,19.608673107313088,-134.75859723318734,600000000.0,19.60816053369314,-134.76430651987565,600000000.0,19.60952752605816,-134.76538788305692,600000000.0,19.6089675229427,-134.77287545510984
610000000.0,19.676657802449597,-135.05886599698448,610000000.0,19.676298683193643,-135.06756896744727,610000000.0,19.676851127389053,-135.05327297773158,610000000.0,19.67894482166283,-135.05739085117713,610000000.0,19.676608831508542,-135.06754421345855
620000000.0,19.65611273433653,-134.90376800339732,620000000.0,19.65462655730296,-134.9163558819859,620000000.0,19.655764674574787,-134.91700595938372,620000000.0,19.65603897148877,-134.912023942582,620000000.0,19.656482992344245,-134.90107514080304
630000000.0,19.71887348432747,-134.97242527680189,630000000.0,19.720629997820144,-134.9650469641363,630000000.0,19.720972365697016,-134.96764828305788,630000000.0,19.720509945284473,-134.9704745077052,630000000.0,19.720908748396045,-134.9722299868293
640000000.0,19.703726598574786,-135.02453729531632,640000000.0,19.704288247136642,-135.0316886354929,640000000.0,19.70430201670224,-135.02186362519745,640000000.0,19.703447441991187,-135.02269889110073,640000000.0,19.704651689362997,-135.01800754680366
650000000.0,19.729363671139495,-134.9297706562098,650000000.0,19.730393450119415,-134.9262441286914,650000000.0,19.73014227568523,-134.9447769798746,650000000.0,19.730039942930805,-134.93835465390535,650000000.0,19.728622680242104,-134.93765847284436
660000000.0,19.728962382475107,-135.02951723055457,660000000.0,19.729722880819423,-135.03833245802787,660000000.0,19.72927065457198,-135.0356603030686,660000000.0,19.729385277500317,-135.03535853623703,660000000.0,19.729364146767068,-135.03233998150026
670000000.0,19.76030612921988,-134.8755795745728,670000000.0,19.758625240175732,-134.88233174937173,670000000.0,19.76007811921948,-134.88208143788964,670000000.0,19.759727907797053,-134.89178989413014,670000000.0,19.7599994980462,-134.88622836541967
680000000.0,19.800191780447406,-134.99068360859067,680000000.0,19.801702405819054,-134.99569857336715,680000000.0,19.80134174340001,-135.00760381382304,680000000.0,19.802848568665215,-134.9967779299226,680000000.0,19.8020936893554,-134.98700168945857
690000000.0,19.786227905007582,-135.05143511172813,690000000.0,19.788065334496444,-135.05368540343537,690000000.0,19.78590610457077,-135.04116663159795,690000000.0,19.786676160194318,-135.04903718486648,690000000.0,19.78742565559099,-135.04803468299488
700000000.0,19.750469529395286,-135.03271883142688,700000000.0,19.751271859103788,-135.03002568096412,700000000.0,19.749907973956983,-135.03331978361675,700000000.0,19.751169051078957,-135.04055375965086,700000000.0,19.75005785984929,-135.03245308172512
710000000.0,19.842115800984313,-134.67090905594006,710000000.0,19.843376692759872,-134.67006430149505,710000000.0,19.84335831674037,-134.67779444373195,710000000.0,19.842084361539346,-134.6750300151307,710000000.0,19.843146286221764,-134.67379869615124
720000000.0,19.953685981613972,-135.05537290259522,720000000.0,19.95332785979141,-135.04868466884963,720000000.0,19.95339543091976,-135.05217335265965,720000000.0,19.953842954332007,-135.0518379286992,720000000.0,19.95423859589866,-135.05066266592476
730000000.0,19.8145147896752,-135.28956062943857,730000000.0,19.816358325751786,-135.28854571664922,730000000.0,19.814893942249732,-135.29565176418637,730000000.0,19.815011614243964,-135.2986493088504,730000000.0,19.814813628975866,-135.29160480998576
